gene,Strategy,csy interval,csy start age,run type,QALYs,Life-years,CRC incidence,CRC death,cost,colonoscopies,csy comps
MSH2,"Q2Y, Start age: 40",2,40,D_matrix_MSH2_2_40_both_genders.csv,23.549186528963503,34.84198125054634,0.10131653895404817,0.0,13012.064078476822,8.863424569192961,0.0107359423901613
MSH2,"Q3Y, Start age: 25",3,25,D_matrix_MSH2_3_25_both_genders.csv,19.57588633014296,28.544587586690163,0.06610590308120312,0.0,9844.394761682832,10.027984395885996,0.012393048399474213
MSH2,"Q3Y, Start age: 30",3,30,D_matrix_MSH2_3_30_both_genders.csv,21.27102719152483,31.063940036456138,0.07787660798575115,0.0,10905.630992218354,8.689028045487566,0.011083093702964545
MSH2,"Q3Y, Start age: 35",3,35,D_matrix_MSH2_3_35_both_genders.csv,22.65134282275772,33.28671387148651,0.0908479511319771,0.0,11124.769736078159,7.299915349669716,0.009717697577880241
MSH2,"Q3Y, Start age: 40",3,40,D_matrix_MSH2_3_40_both_genders.csv,23.556094147444977,34.84989933611637,0.10691994495438865,0.0,12535.330740694284,5.730719522958459,0.008214265039479366
MSH2,"Q4Y, Start age: 25",4,25,D_matrix_MSH2_4_25_both_genders.csv,19.62935449168723,28.736278019173547,0.11571921836461935,0.0,12484.653791229703,7.737029533591352,0.010392870058375046
MSH2,"Q4Y, Start age: 30",4,30,D_matrix_MSH2_4_30_both_genders.csv,21.324370910907543,31.250745505852276,0.1302116289242926,0.0,13318.703003287765,6.222130927474873,0.008943611779471821
MSH2,"Q4Y, Start age: 35",4,35,D_matrix_MSH2_4_35_both_genders.csv,22.699725272134195,33.47335265498777,0.14663368415855343,0.0,14256.883049959131,5.639995565790902,0.008220275219740086
MSH2,"Q4Y, Start age: 40",4,40,D_matrix_MSH2_4_40_both_genders.csv,23.59541475548106,35.005049756692316,0.1615258350487022,0.0,15109.764412542736,4.919416563082701,0.0074183259318036905
MSH2,"Q5Y, Start age: 25",5,25,D_matrix_MSH2_5_25_both_genders.csv,19.666411671524372,28.86980510186423,0.147517606651161,0.0,14466.15282675714,6.433774643508542,0.009234087889371962
MSH2,"Q5Y, Start age: 30",5,30,D_matrix_MSH2_5_30_both_genders.csv,21.35677757516207,31.381813061005612,0.16381215781421768,0.0,15987.213699484999,4.824613028222131,0.007710496313648481
MSH2,"Q5Y, Start age: 35",5,35,D_matrix_MSH2_5_35_both_genders.csv,22.7326136922311,33.60485912397241,0.18249100986720496,0.0,16808.72740238871,4.159688519825326,0.0069185150960911655
MSH2,"Q5Y, Start age: 40",5,40,D_matrix_MSH2_5_40_both_genders.csv,23.622503053641985,35.11566832667507,0.19676465744204766,0.0,17237.66594639343,3.4363840566195853,0.00613005122108344
MSH6,"Q1Y, Start age: 25",1,25,D_matrix_MSH6_1_25_both_genders.csv,19.410435594906915,28.279323471775495,0.01392564953965117,0.0,16968.522981572314,27.335458476564547,0.02639733486577812
MSH6,"Q1Y, Start age: 30",1,30,D_matrix_MSH6_1_30_both_genders.csv,21.11795275182532,30.767083914255814,0.016893023138536144,0.0,15094.252339602082,23.777294984179917,0.02335716751081792
MSH6,"Q1Y, Start age: 35",1,35,D_matrix_MSH6_1_35_both_genders.csv,22.51843108764764,32.97276070619771,0.020012979722376454,0.0,12569.078107401421,20.991531819249026,0.02092008951327613
MSH6,"Q1Y, Start age: 40",1,40,D_matrix_MSH6_1_40_both_genders.csv,23.45099139207512,34.511055353127816,0.023055189650640625,0.0,10169.118318453691,17.590827556796174,0.018022754382061825
MSH6,"Q2Y, Start age: 25",2,25,D_matrix_MSH6_2_25_both_genders.csv,19.467591934748196,28.288034803942352,0.01744868626877298,0.0,9225.725291535156,14.6593372784036,0.016249260210752056
MSH6,"Q2Y, Start age: 30",2,30,D_matrix_MSH6_2_30_both_genders.csv,21.169419010982235,30.775189750452174,0.02065747393799231,0.0,8454.476515207394,12.845377312327443,0.014604646689130429
MSH6,"Q2Y, Start age: 35",2,35,D_matrix_MSH6_2_35_both_genders.csv,22.559243323599887,32.98027558616654,0.024040303033993245,0.0,7717.423976585827,10.935167694745703,0.012868178832730401
MSH6,"Q2Y, Start age: 40",2,40,D_matrix_MSH6_2_40_both_genders.csv,23.48549623126344,34.51811338710333,0.02730143543914134,0.0,6290.925504707439,9.687124363131073,0.011693092032477702
MSH6,"Q3Y, Start age: 25",3,25,D_matrix_MSH6_3_25_both_genders.csv,19.485348017151587,28.289003741599235,0.019064991310526167,0.0,6670.205233852938,10.339736708691184,0.012789901694474377
MSH6,"Q3Y, Start age: 30",3,30,D_matrix_MSH6_3_30_both_genders.csv,21.18391142181618,30.77643839795614,0.022409905468113365,0.0,6542.060032095837,9.095976326936087,0.011601545812685722
MSH6,"Q3Y, Start age: 35",3,35,D_matrix_MSH6_3_35_both_genders.csv,22.575297451615647,32.98167809121601,0.02593772225983736,0.0,5625.310023405899,7.7854033802151115,0.010344873102372856
MSH6,"Q3Y, Start age: 40",3,40,D_matrix_MSH6_3_40_both_genders.csv,23.493415637873763,34.51955487370126,0.02931750952884575,0.0,5440.5616305897875,6.298960637362589,0.00897912807348711
MSH6,"Q4Y, Start age: 25",4,25,D_matrix_MSH6_4_25_both_genders.csv,19.499853352995434,28.323756887671607,0.035589533273431444,0.0,6294.586697079018,8.203039949244907,0.011044500891030812
MSH6,"Q4Y, Start age: 30",4,30,D_matrix_MSH6_4_30_both_genders.csv,21.198320228696755,30.808459685978697,0.04006853895950154,0.0,6030.9427077378305,6.758579755540057,0.009696559644950718
MSH6,"Q4Y, Start age: 35",4,35,D_matrix_MSH6_4_35_both_genders.csv,22.584410730574668,33.010981245177845,0.04483577300431063,0.0,5784.832226769352,6.2537115611102445,0.009085306073177259
MSH6,"Q4Y, Start age: 40",4,40,D_matrix_MSH6_4_40_both_genders.csv,23.50207297089668,34.54670922424088,0.049250713575274614,0.0,5521.425579986116,5.594524010010061,0.008381977125611157
MSH6,"Q5Y, Start age: 25",5,25,D_matrix_MSH6_5_25_both_genders.csv,19.509190884668175,28.349002467019208,0.047307413085469055,0.0,6205.5048139084865,6.9703974595752225,0.010032002235917874
MSH6,"Q5Y, Start age: 30",5,30,D_matrix_MSH6_5_30_both_genders.csv,21.202436016403503,30.831911545370975,0.05259898015306093,0.0,6711.396512394129,5.418606599850786,0.008598937021241483
MSH6,"Q5Y, Start age: 35",5,35,D_matrix_MSH6_5_35_both_genders.csv,22.58847087252146,33.03259411434968,0.05825302409068415,0.0,6315.827701242044,4.81721904509189,0.007911121898804295
MSH6,"Q5Y, Start age: 40",5,40,D_matrix_MSH6_5_40_both_genders.csv,23.505809111465958,34.56683330468023,0.06340800649659992,0.0,5975.504968030648,4.108959227367974,0.007169006080555007
PMS2,"Q1Y, Start age: 25",1,25,D_matrix_PMS2_1_25_both_genders.csv,19.40300831809343,28.258527223659772,0.006869866282095265,0.0,16695.562982534524,27.41485456109088,0.026472685822155638
PMS2,"Q1Y, Start age: 30",1,30,D_matrix_PMS2_1_30_both_genders.csv,21.111755671872757,30.74232601816762,0.0083297128421559,0.0,14630.870593061465,23.897845741293384,0.023472783050388787
PMS2,"Q1Y, Start age: 35",1,35,D_matrix_PMS2_1_35_both_genders.csv,22.51498527618751,32.94779359526199,0.009933970051104525,0.0,11951.505670595458,21.141242894946167,0.021065073302142575
PMS2,"Q1Y, Start age: 40",1,40,D_matrix_PMS2_1_40_both_genders.csv,23.44986253649392,34.485284762789,0.011358008335307434,0.0,9391.075590798271,17.7630485758759,0.018192523741479
PMS2,"Q2Y, Start age: 25",2,25,D_matrix_PMS2_2_25_both_genders.csv,19.45928102044508,28.26334051931866,0.008623053068355938,0.0,8856.017689513816,14.713740183569254,0.016307812593487795
PMS2,"Q2Y, Start age: 30",2,30,D_matrix_PMS2_2_30_both_genders.csv,21.162569360352,30.74694638896902,0.010210088770211595,0.0,7889.041153265517,12.921815817627666,0.014687986900444367
PMS2,"Q2Y, Start age: 35",2,35,D_matrix_PMS2_2_35_both_genders.csv,22.555294276416042,32.95204691453003,0.011932064978727308,0.0,6994.335980312992,11.026188854277354,0.012969181539357678
PMS2,"Q2Y, Start age: 40",2,40,D_matrix_PMS2_2_40_both_genders.csv,23.484098880663193,34.48955618560652,0.013489501292945929,0.0,5407.19122949287,9.792484733260679,0.011812111480030793
PMS2,"Q3Y, Start age: 25",3,25,D_matrix_PMS2_3_25_both_genders.csv,19.477496353082625,28.26394355921249,0.00942156549110326,0.0,6245.421749329709,10.378508779681606,0.012837584171819334
PMS2,"Q3Y, Start age: 30",3,30,D_matrix_PMS2_3_30_both_genders.csv,21.177423898788874,30.747693698457006,0.011077850060367397,0.0,5921.467764437693,9.149920184185444,0.011668431940908178
PMS2,"Q3Y, Start age: 35",3,35,D_matrix_PMS2_3_35_both_genders.csv,22.57170032564801,32.9528891248055,0.012867091155719148,0.0,4843.679974215478,7.84950146783379,0.010425856575830008
PMS2,"Q3Y, Start age: 40",3,40,D_matrix_PMS2_3_40_both_genders.csv,23.492334614289746,34.49044745517651,0.01449167208574106,0.0,4502.958566304261,6.3694387843102644,0.00907164180978741
PMS2,"Q4Y, Start age: 25",4,25,D_matrix_PMS2_4_25_both_genders.csv,19.489604486368084,28.28313163557005,0.017806954512026133,0.0,5437.530458282633,8.263843035606698,0.011125720847133164
PMS2,"Q4Y, Start age: 30",4,30,D_matrix_PMS2_4_30_both_genders.csv,21.189964601683,30.765946329303958,0.02007187801829644,0.0,5005.937492047931,6.829540948408589,0.009792049140136072
PMS2,"Q4Y, Start age: 35",4,35,D_matrix_PMS2_4_35_both_genders.csv,22.579410828957926,32.96945860530137,0.022427145069334225,0.0,4603.362023491428,6.3341271107544745,0.00919410658711314
PMS2,"Q4Y, Start age: 40",4,40,D_matrix_PMS2_4_40_both_genders.csv,23.500377976120593,34.5069628618597,0.024691714171424132,0.0,4203.231783884538,5.6819680181912355,0.008501646771509547
PMS2,"Q5Y, Start age: 25",5,25,D_matrix_PMS2_5_25_both_genders.csv,19.49714435861722,28.297136854944686,0.023933685790567434,0.0,5035.764277105417,7.0474712548711125,0.01013776204454671
PMS2,"Q5Y, Start age: 30",5,30,D_matrix_PMS2_5_30_both_genders.csv,21.19258529964252,30.779357034084597,0.026648257993876205,0.0,5397.444270786031,5.503752101302773,0.00871660344775604
PMS2,"Q5Y, Start age: 35",5,35,D_matrix_PMS2_5_35_both_genders.csv,22.5822747953895,32.9817208288842,0.029423026158810484,0.0,4849.182001634998,4.910228043716682,0.00804064858439744
PMS2,"Q5Y, Start age: 40",5,40,D_matrix_PMS2_5_40_both_genders.csv,23.503454794373535,34.519215073330116,0.03215791996630571,0.0,4388.016316593094,4.205932302732527,0.007306066160928693
