gene,Strategy,csy interval,csy start age,run type,QALYs,Life-years,CRC incidence,CRC death,cost,colonoscopies,csy comps
MSH6,"Q5Y, Start age: 25",5,25,D_matrix_MSH6_5_25_both_genders.csv,29.76269399322353,46.6775893121405,0.15739832973017215,0.022621289921003422,17790.780749150625,25.193487890264137,0.024610474580469013
MSH6,"Q5Y, Start age: 30",5,30,D_matrix_MSH6_5_30_both_genders.csv,29.77595166826874,46.67827467962697,0.15794209017881886,0.022946010244215716,16419.18502713173,21.205187899057037,0.02122820206060649
MSH6,"Q5Y, Start age: 35",5,35,D_matrix_MSH6_5_35_both_genders.csv,29.78779994919983,46.679823858850476,0.15848257948810343,0.023251379758892736,14322.13119605346,18.446862238286577,0.018814836453360042
MSH6,"Q5Y, Start age: 40",5,40,D_matrix_MSH6_5_40_both_genders.csv,29.794406329174983,46.677398255056396,0.15951980098354573,0.02369708845038611,12820.691714318256,16.233753008147286,0.016868841105178466
PMS2,"Q1Y, Start age: 25",1,25,D_matrix_PMS2_1_25_both_genders.csv,29.855347890130783,46.938016467942035,0.020545699857652398,0.002233248593901838,29320.007127554738,46.68697061451415,0.04189037866489426
PMS2,"Q1Y, Start age: 30",1,30,D_matrix_PMS2_1_30_both_genders.csv,29.876056302763867,46.93090559472398,0.021839093402082368,0.002809419778296574,25061.385714022847,40.66085200306134,0.036883188059803174
PMS2,"Q1Y, Start age: 35",1,35,D_matrix_PMS2_1_35_both_genders.csv,29.894842606123603,46.92404869025686,0.023261663406060472,0.0034163061866424676,20412.674454467786,35.67093898242993,0.032688830172129583
PMS2,"Q1Y, Start age: 40",1,40,D_matrix_PMS2_1_40_both_genders.csv,29.91468705569584,46.921655115334566,0.024475586409072096,0.003864527218386216,16422.798523422414,30.73474930255293,0.028569884322820618
PMS2,"Q2Y, Start age: 25",2,25,D_matrix_PMS2_2_25_both_genders.csv,29.902769102948028,46.927162071076616,0.02610181135326392,0.003035296276312023,19964.860353661083,33.93611677155931,0.03168571386387982
PMS2,"Q2Y, Start age: 30",2,30,D_matrix_PMS2_2_30_both_genders.csv,29.918863914645772,46.92116993610703,0.02729787366384956,0.0035761810719095177,17017.049701509153,29.63953247930002,0.028062160229782272
PMS2,"Q2Y, Start age: 35",2,35,D_matrix_PMS2_2_35_both_genders.csv,29.92808707222152,46.915508211873444,0.0285938792389199,0.00414059060548166,14503.530179701407,25.515289863446196,0.024560462346692766
PMS2,"Q2Y, Start age: 40",2,40,D_matrix_PMS2_2_40_both_genders.csv,29.94215632052889,46.913526716221945,0.029755383704442143,0.004572691824673059,11674.409485650718,22.72650051243438,0.022159324103369755
PMS2,"Q3Y, Start age: 25",3,25,D_matrix_PMS2_3_25_both_genders.csv,29.915910308492506,46.91864124317918,0.02894204843605733,0.0036186351982197664,16857.930157847783,29.57541708577752,0.028195110816696064
PMS2,"Q3Y, Start age: 30",3,30,D_matrix_PMS2_3_30_both_genders.csv,29.92916608642589,46.913641714267584,0.030088534280730432,0.004127844856659315,14678.416631589524,25.844447125919405,0.025024053494295363
PMS2,"Q3Y, Start age: 35",3,35,D_matrix_PMS2_3_35_both_genders.csv,29.940498617225728,46.90903010593186,0.03132006828698071,0.004654576319963143,11942.89228429958,22.317816195714986,0.02200050835813497
PMS2,"Q3Y, Start age: 40",3,40,D_matrix_PMS2_3_40_both_genders.csv,29.946605570579475,46.90740747808111,0.03245486322082399,0.00507256988246586,10604.876405264915,19.284158465035432,0.019403417554367555
PMS2,"Q4Y, Start age: 25",4,25,D_matrix_PMS2_4_25_both_genders.csv,29.880217602502892,46.852769663971195,0.05661475330748347,0.008618022226001248,16103.844809325634,27.211084518360806,0.026283514033336442
PMS2,"Q4Y, Start age: 30",4,30,D_matrix_PMS2_4_30_both_genders.csv,29.898504265815546,46.85400395735689,0.057284606142881854,0.008937054054246983,13767.284113121817,23.29673949891558,0.022965807980541673
PMS2,"Q4Y, Start age: 35",4,35,D_matrix_PMS2_4_35_both_genders.csv,29.910079498214287,46.856140252287325,0.05789613071526548,0.00923094666258509,11816.81504840406,20.59866121546827,0.020605733870884175
PMS2,"Q4Y, Start age: 40",4,40,D_matrix_PMS2_4_40_both_genders.csv,29.918270448129288,46.85686932844162,0.058773790401545095,0.00955921240249811,10374.69310521518,18.40751842879457,0.018682087099992223
PMS2,"Q5Y, Start age: 25",5,25,D_matrix_PMS2_5_25_both_genders.csv,29.852481335636316,46.80379808663056,0.07676309814871006,0.012255755090882321,15777.668021459704,25.811123492608466,0.02514868383473658
PMS2,"Q5Y, Start age: 30",5,30,D_matrix_PMS2_5_30_both_genders.csv,29.869261628110305,46.80978584012444,0.07709333242647148,0.012431070910462326,14372.256645056676,21.803788726327877,0.021756632747776124
PMS2,"Q5Y, Start age: 35",5,35,D_matrix_PMS2_5_35_both_genders.csv,29.884837675541153,46.817046534627345,0.07726288031145334,0.01255001743515437,12229.462903943784,19.024898870761934,0.019332385246033642
PMS2,"Q5Y, Start age: 40",5,40,D_matrix_PMS2_5_40_both_genders.csv,29.894532626620975,46.81955582881876,0.07795691661477169,0.012811181780067007,10690.05611664984,16.79236692803018,0.017375213861166822
