gene,Strategy,csy interval,csy start age,run type,QALYs,Life-years,CRC incidence,CRC death,cost,colonoscopies,csy comps
MLH1,"Q3Y, Start age: 35",3,35,D_matrix_MLH1_3_35_both_genders.csv,28.905881940148426,45.44378156662942,0.3844350401715046,0.07244139109617014,24080.214901395724,17.20123009675157,0.017228577019166986
MLH1,"Q3Y, Start age: 40",3,40,D_matrix_MLH1_3_40_both_genders.csv,28.697449427249293,45.11721904898282,0.4649202936804907,0.08972998617433729,26652.821770699727,13.492625534493731,0.013923618583523081
MLH1,"Q4Y, Start age: 25",4,25,D_matrix_MLH1_4_25_both_genders.csv,28.695881924521895,45.15160552707676,0.5717016475908853,0.10758030390061642,31019.280593444022,19.94583739163535,0.019809442860333794
MLH1,"Q4Y, Start age: 30",4,30,D_matrix_MLH1_4_30_both_genders.csv,28.537213299979975,44.89114769561388,0.6295171483745259,0.12110922019687184,32290.40793532247,15.524251173106594,0.015916487433973607
MLH1,"Q4Y, Start age: 35",4,35,D_matrix_MLH1_4_35_both_genders.csv,28.636747814334058,45.01091581963136,0.5411744453089242,0.11022215395495236,28796.750136957213,13.891752343851987,0.01443149678652932
MLH1,"Q4Y, Start age: 40",4,40,D_matrix_MLH1_4_40_both_genders.csv,28.150218587310782,44.263888657056235,0.5620038318568508,0.13025787092895016,32759.204097134094,11.142686556872983,0.011742463134091873
MLH1,"Q5Y, Start age: 25",5,25,D_matrix_MLH1_5_25_both_genders.csv,28.295403557931746,44.51769403227427,0.6798773567590954,0.13953430958651974,36178.61910963785,16.968570645929667,0.01722483466720047
MLH1,"Q5Y, Start age: 30",5,30,D_matrix_MLH1_5_30_both_genders.csv,28.189606992342647,44.3327140628291,0.6830430102763004,0.14643675579296453,36598.91288303902,12.947147805430925,0.013662704033181159
MLH1,"Q5Y, Start age: 35",5,35,D_matrix_MLH1_5_35_both_genders.csv,28.462541506688687,44.725134597422816,0.6645388602525222,0.13394528473622475,32464.434529017624,11.463736821557962,0.012386716091208401
MLH1,"Q5Y, Start age: 40",5,40,D_matrix_MLH1_5_40_both_genders.csv,28.500682675820492,44.762880534879386,0.6502895346115186,0.13203734118838475,30983.13074766946,9.806451682938519,0.01085417084104677
MSH2,"Q1Y, Start age: 25",1,25,D_matrix_MSH2_1_25_both_genders.csv,29.683681911293395,46.73431164984237,0.1327080724564352,0.015677296775525044,21548.782182754694,44.81649746137495,0.04027602297809641
MSH2,"Q1Y, Start age: 30",1,30,D_matrix_MSH2_1_30_both_genders.csv,29.596349585142722,46.56530684500924,0.15218746920469234,0.02126762922464319,20141.84619124515,38.35817209837962,0.034861925240673323
MSH2,"Q1Y, Start age: 35",1,35,D_matrix_MSH2_1_35_both_genders.csv,29.539212275722665,46.439932533392685,0.15582312748062951,0.02574588857039922,18099.61847669753,33.08416747904253,0.030388476233709175
MSH2,"Q1Y, Start age: 40",1,40,D_matrix_MSH2_1_40_both_genders.csv,29.384131729906994,46.157742410597905,0.18841603407795873,0.03755230828962459,17761.66225936993,27.257645745670604,0.02541415666442412
MSH2,"Q2Y, Start age: 25",2,25,D_matrix_MSH2_2_25_both_genders.csv,29.677066895571862,46.642824464601695,0.16566876123142465,0.02132673739027127,17127.314216915678,31.993783070720802,0.02998290887813877
MSH2,"Q2Y, Start age: 30",2,30,D_matrix_MSH2_2_30_both_genders.csv,29.644625762963404,46.555683441804526,0.1585494653145603,0.02311711389017133,15511.168601058896,27.799843855699166,0.026426095285841975
MSH2,"Q2Y, Start age: 35",2,35,D_matrix_MSH2_2_35_both_genders.csv,29.581762061539177,46.44697463310259,0.1863450393470501,0.028405049204203718,15190.06147537514,23.368662757981735,0.02261116143936331
MSH2,"Q2Y, Start age: 40",2,40,D_matrix_MSH2_2_40_both_genders.csv,29.509201028772235,46.29851479803751,0.19264181716946965,0.034036380476723076,14292.069421938884,20.45062208908385,0.0200502625311813
MSH2,"Q3Y, Start age: 25",3,25,D_matrix_MSH2_3_25_both_genders.csv,29.65616864935759,46.56828317906949,0.18206259414936457,0.02565184807412127,15990.699666205586,27.60410863729934,0.026453437123232924
MSH2,"Q3Y, Start age: 30",3,30,D_matrix_MSH2_3_30_both_genders.csv,29.601516117628346,46.46219255697539,0.18283642307085765,0.02860931593825002,15274.504304507667,23.814904074706092,0.023190045052313115
MSH2,"Q3Y, Start age: 35",3,35,D_matrix_MSH2_3_35_both_genders.csv,29.53385138255859,46.33811651406925,0.19659287449067803,0.033288526736023435,14579.65236170269,20.15524185236653,0.020001752388021644
MSH2,"Q3Y, Start age: 40",3,40,D_matrix_MSH2_3_40_both_genders.csv,29.496279968600614,46.26176476153506,0.20034350052922606,0.03636911485039136,14137.31341344005,17.181888483163767,0.01742646338220095
MSH2,"Q4Y, Start age: 25",4,25,D_matrix_MSH2_4_25_both_genders.csv,29.31837429465261,46.04953130384084,0.3267113047495279,0.05743952585303211,20605.063016693814,23.70031963202687,0.023162543015168367
MSH2,"Q4Y, Start age: 30",4,30,D_matrix_MSH2_4_30_both_genders.csv,29.256905941528895,45.930303790351644,0.3339102845942028,0.06254178141321741,20205.07734095614,19.555719087363176,0.019571393387195643
MSH2,"Q4Y, Start age: 35",4,35,D_matrix_MSH2_4_35_both_genders.csv,29.235264294245656,45.882618642263864,0.3369871383853045,0.06344919014875813,19278.388794580605,17.102940467076774,0.017376644866646626
MSH2,"Q4Y, Start age: 40",4,40,D_matrix_MSH2_4_40_both_genders.csv,29.24510568004073,45.878018796759584,0.3497848322855163,0.06481309449392929,18496.153569780545,15.10480101860862,0.015586752117131814
MSH2,"Q5Y, Start age: 25",5,25,D_matrix_MSH2_5_25_both_genders.csv,29.088166520780135,45.68705517270421,0.4163846172362421,0.07832024267142765,23801.365141803366,21.325345312915424,0.02114608387423195
MSH2,"Q5Y, Start age: 30",5,30,D_matrix_MSH2_5_30_both_genders.csv,29.19931158375888,45.83093088423095,0.37685927551573184,0.07075144467143193,21366.73006939633,18.003030063805127,0.018329806471486066
MSH2,"Q5Y, Start age: 35",5,35,D_matrix_MSH2_5_35_both_genders.csv,29.00497992520506,45.52002203846017,0.40850226824263514,0.08235113227898169,22688.923843942805,14.726312224564072,0.015310546502628645
MSH2,"Q5Y, Start age: 40",5,40,D_matrix_MSH2_5_40_both_genders.csv,28.91110731276133,45.368738834751106,0.4410422641613938,0.09078393472665966,23250.11184902019,12.390168225923643,0.013195692464494363
MSH6,"Q1Y, Start age: 25",1,25,D_matrix_MSH6_1_25_both_genders.csv,29.833907042920206,46.9155406536699,0.043784869188346204,0.004293881413273854,18518.56615243839,46.45800785422491,0.0416953743679064
MSH6,"Q1Y, Start age: 30",1,30,D_matrix_MSH6_1_30_both_genders.csv,29.851928339323194,46.90308263089428,0.04283732290299341,0.0047983255985978,15972.619031573075,40.452573518367636,0.03670375464431621
MSH6,"Q1Y, Start age: 35",1,35,D_matrix_MSH6_1_35_both_genders.csv,29.860689274953586,46.88159876722051,0.04630545495505335,0.006011002696014973,13343.083024205476,35.39957370076208,0.03245168259421673
MSH6,"Q1Y, Start age: 40",1,40,D_matrix_MSH6_1_40_both_genders.csv,29.881673802582373,46.880955159032645,0.050685501141043046,0.006687296161007622,11006.753627882226,30.45789961637891,0.028326817601462165
MSH6,"Q2Y, Start age: 25",2,25,D_matrix_MSH6_2_25_both_genders.csv,29.875412656646077,46.896070510676154,0.055416096496349085,0.005786240412479326,13128.97807471392,33.69231128651522,0.03147563941724135
MSH6,"Q2Y, Start age: 30",2,30,D_matrix_MSH6_2_30_both_genders.csv,29.894799865495052,46.89324896805884,0.05052597793736124,0.005862746039751462,11259.432261680617,29.44411128488393,0.027892925802869502
MSH6,"Q2Y, Start age: 35",2,35,D_matrix_MSH6_2_35_both_genders.csv,29.87369647428226,46.84388561596034,0.05948066071484629,0.008222404102596679,10192.546664590747,25.19107062816596,0.02426871370549439
MSH6,"Q2Y, Start age: 40",2,40,D_matrix_MSH6_2_40_both_genders.csv,29.865128064413287,46.807251736803124,0.06383444437954164,0.00997275653042529,8776.63920461823,22.338027736584902,0.02180380406955028
MSH6,"Q3Y, Start age: 25",3,25,D_matrix_MSH6_3_25_both_genders.csv,29.885662392619682,46.88080831736192,0.061327634553109356,0.006847518311943757,11411.608295204665,29.326979475062767,0.02797969590757163
MSH6,"Q3Y, Start age: 30",3,30,D_matrix_MSH6_3_30_both_genders.csv,29.895282152522483,46.86890783193579,0.052686360054776823,0.006767142920070054,9999.387304798203,25.646836264506714,0.024847567830280134
MSH6,"Q3Y, Start age: 35",3,35,D_matrix_MSH6_3_35_both_genders.csv,29.92265440819947,46.88824192177814,0.060000226409070025,0.007191492108700731,8326.207867146484,22.14825595637203,0.021854851916942326
MSH6,"Q3Y, Start age: 40",3,40,D_matrix_MSH6_3_40_both_genders.csv,29.885475547501297,46.82274083196438,0.06938733122786758,0.009889488367570037,8085.704704771929,18.989477652698337,0.019131018175144232
MSH6,"Q4Y, Start age: 25",4,25,D_matrix_MSH6_4_25_both_genders.csv,29.813908739743557,46.76382861870557,0.11771610325784014,0.016055498562172827,12106.45513642735,26.74676458152463,0.025879480596854573
MSH6,"Q4Y, Start age: 30",4,30,D_matrix_MSH6_4_30_both_genders.csv,29.83446966917105,46.768980997547324,0.12656335156249898,0.017030036918537442,10807.578425303993,22.836038600737286,0.022565456252590408
MSH6,"Q4Y, Start age: 35",4,35,D_matrix_MSH6_4_35_both_genders.csv,29.839752523145382,46.75981130613467,0.11334074721361063,0.01581653502377123,9466.62926660006,20.23411891023805,0.020277307908055764
MSH6,"Q4Y, Start age: 40",4,40,D_matrix_MSH6_4_40_both_genders.csv,29.792336356264713,46.67959765561113,0.13453917542324914,0.019981246560163382,9459.965956035736,17.87355532559922,0.018185866766118608
MSH6,"Q5Y, Start age: 25",5,25,D_matrix_MSH6_5_25_both_genders.csv,29.761188420038042,46.6775893121405,0.15739832973017215,0.022621289921003422,12742.216820301333,25.193487890264137,0.024610474580469013
MSH6,"Q5Y, Start age: 30",5,30,D_matrix_MSH6_5_30_both_genders.csv,29.756315830082183,46.652305063312355,0.16794028071066192,0.025045588782801012,12317.56057322346,21.063876403381165,0.021101840343913277
MSH6,"Q5Y, Start age: 35",5,35,D_matrix_MSH6_5_35_both_genders.csv,29.777758060899146,46.6663881194408,0.15645360152793242,0.02364466751090257,10731.471778293195,18.429364016528012,0.01879839595260765
MSH6,"Q5Y, Start age: 40",5,40,D_matrix_MSH6_5_40_both_genders.csv,29.805207931183592,46.69519359809107,0.16117397302202058,0.023772618844229047,9751.647454422928,16.209781063533615,0.01685270194690708
PMS2,"Q1Y, Start age: 25",1,25,D_matrix_PMS2_1_25_both_genders.csv,29.85314261782671,46.938016467942035,0.020545699857652398,0.002233248593901838,17979.741853718748,46.68697061451415,0.04189037866489426
PMS2,"Q1Y, Start age: 30",1,30,D_matrix_PMS2_1_30_both_genders.csv,29.868171737538947,46.92235895568165,0.021298712118853057,0.002957021415112449,15498.070935907117,40.644745211349736,0.03686729445619337
PMS2,"Q1Y, Start age: 35",1,35,D_matrix_PMS2_1_35_both_genders.csv,29.89340379893676,46.925102316629385,0.024959093858528725,0.003498506327908766,12716.182775277757,35.67194602696138,0.03269021272525517
PMS2,"Q1Y, Start age: 40",1,40,D_matrix_PMS2_1_40_both_genders.csv,29.916016442221245,46.92777046745192,0.025591119212173875,0.003818545145143435,10324.627199881093,30.71748695990915,0.028555854798480572
PMS2,"Q2Y, Start age: 25",2,25,D_matrix_PMS2_2_25_both_genders.csv,29.900768012883972,46.927162071076616,0.02610181135326392,0.003035296276312023,12419.030055109231,33.93611677155931,0.03168571386387982
PMS2,"Q2Y, Start age: 30",2,30,D_matrix_PMS2_2_30_both_genders.csv,29.922343327545065,46.928543074512,0.023334988745832678,0.0031270327490107172,10575.19658034883,29.67104203567192,0.0280902051392377
PMS2,"Q2Y, Start age: 35",2,35,D_matrix_PMS2_2_35_both_genders.csv,29.92776252445817,46.91766065334941,0.025649865803518083,0.0038628598624209807,9153.240266343966,25.531119408983734,0.024573829538051272
PMS2,"Q2Y, Start age: 40",2,40,D_matrix_PMS2_2_40_both_genders.csv,29.94247257585682,46.916428965207565,0.02879999679516631,0.0044717891273628125,7493.049977608493,22.73984957665416,0.022172764160746906
PMS2,"Q3Y, Start age: 25",3,25,D_matrix_PMS2_3_25_both_genders.csv,29.91480990909004,46.91864124317918,0.02894204843605733,0.0036186351982197664,10599.396293743042,29.57541708577752,0.028195110816696064
PMS2,"Q3Y, Start age: 30",3,30,D_matrix_PMS2_3_30_both_genders.csv,29.933352573383786,46.92143066980178,0.030581183489081655,0.003947708731592302,9277.959235139886,25.861562822628926,0.02504087739160155
PMS2,"Q3Y, Start age: 35",3,35,D_matrix_PMS2_3_35_both_genders.csv,29.938777043592662,46.90786750794977,0.029099829314676307,0.004554701998672436,7681.811847884681,22.325290641100313,0.022007026962772163
PMS2,"Q3Y, Start age: 40",3,40,D_matrix_PMS2_3_40_both_genders.csv,29.934519204270213,46.89084450254433,0.03443224112591019,0.005627446032277797,7063.669052866382,19.255611423423087,0.01937353335578623
PMS2,"Q4Y, Start age: 25",4,25,D_matrix_PMS2_4_25_both_genders.csv,29.87881347894122,46.852769663971195,0.05661475330748347,0.008618022226001248,10518.162127612322,27.211084518360806,0.026283514033336442
PMS2,"Q4Y, Start age: 30",4,30,D_matrix_PMS2_4_30_both_genders.csv,29.90322758597093,46.86228715260668,0.04962078604365068,0.007913456411672508,8936.406572062077,23.359364306425253,0.023020681481531614
PMS2,"Q4Y, Start age: 35",4,35,D_matrix_PMS2_4_35_both_genders.csv,29.91081583500908,46.85914996098558,0.05534492392867513,0.008773498820569606,7901.842518806185,20.625327901874016,0.020628924324121337
PMS2,"Q4Y, Start age: 40",4,40,D_matrix_PMS2_4_40_both_genders.csv,29.91742332049227,46.85760279333508,0.05934219723346969,0.009680349198098577,7126.4590227568715,18.40247528194418,0.018678577095298528
PMS2,"Q5Y, Start age: 25",5,25,D_matrix_PMS2_5_25_both_genders.csv,29.85144207241931,46.80379808663056,0.07676309814871006,0.012255755090882321,10603.416972798135,25.811123492608466,0.02514868383473658
PMS2,"Q5Y, Start age: 30",5,30,D_matrix_PMS2_5_30_both_genders.csv,29.865591017285663,46.806812640972744,0.08489657023406505,0.013160996138616229,9916.74178695102,21.76401804893793,0.02172277432461626
PMS2,"Q5Y, Start age: 35",5,35,D_matrix_PMS2_5_35_both_genders.csv,29.879909197115307,46.81101046313614,0.0811903375681202,0.013051931812536971,8565.899247442761,19.001034632383305,0.019309643392247437
PMS2,"Q5Y, Start age: 40",5,40,D_matrix_PMS2_5_40_both_genders.csv,29.89177953036496,46.81685701492467,0.08149052169575252,0.013127963664193096,7627.511718067833,16.777680742933434,0.01736012959513785
