gene,Strategy,csy interval,csy start age,run type,QALYs,Life-years,CRC incidence,CRC death,cost,colonoscopies,csy comps
MSH2,"Q3Y, Start age: 35",3,35,D_matrix_MSH2_3_35_both_genders.csv,29.54104022365546,46.33282153560875,0.1988687436075784,0.033667964652068595,17046.051014152275,20.13177890228652,0.019982570761507935
MSH2,"Q3Y, Start age: 40",3,40,D_matrix_MSH2_3_40_both_genders.csv,29.439766179834102,46.16069836467712,0.21462771956792584,0.040549875654445816,17088.04734338421,16.9142580289103,0.017160438481632755
MSH2,"Q4Y, Start age: 25",4,25,D_matrix_MSH2_4_25_both_genders.csv,29.331827147322855,46.04953130384084,0.3267113047495279,0.057439525853032115,23669.49829259156,23.70031963202687,0.023162543015168367
MSH2,"Q4Y, Start age: 30",4,30,D_matrix_MSH2_4_30_both_genders.csv,29.30187123995844,45.97886329737868,0.330528556439375,0.059755866262714126,22191.468021696688,19.8364476255856,0.019834005129382624
MSH2,"Q4Y, Start age: 35",4,35,D_matrix_MSH2_4_35_both_genders.csv,29.26427239824114,45.90560599692632,0.33580744737407553,0.062452085262588636,21120.45145587356,17.192114137176343,0.01746080131078035
MSH2,"Q4Y, Start age: 40",4,40,D_matrix_MSH2_4_40_both_genders.csv,29.213793912840092,45.811778557857,0.3430229742141224,0.06624719360840214,20522.586669524135,15.020275578851733,0.015497757686018394
MSH2,"Q5Y, Start age: 25",5,25,D_matrix_MSH2_5_25_both_genders.csv,29.09973267167238,45.68705517270421,0.4163846172362421,0.07832024267142765,26500.18784278741,21.325345312915424,0.02114608387423195
MSH2,"Q5Y, Start age: 30",5,30,D_matrix_MSH2_5_30_both_genders.csv,29.091838017110444,45.65614809931346,0.4178933061324073,0.07948901002458572,25564.71854342693,17.484967012708847,0.01783738183993022
MSH2,"Q5Y, Start age: 35",5,35,D_matrix_MSH2_5_35_both_genders.csv,29.071672245012557,45.60867772894379,0.4211896079569101,0.08133324637964487,24199.7595459241,14.861284501547155,0.015478247181462002
MSH2,"Q5Y, Start age: 40",5,40,D_matrix_MSH2_5_40_both_genders.csv,29.05659705122412,45.5699198366668,0.42365813920425743,0.08310635043826489,23145.904316724944,12.814748915107208,0.013631072295546411
MSH6,"Q1Y, Start age: 25",1,25,D_matrix_MSH6_1_25_both_genders.csv,29.83777051618494,46.9155406536699,0.043784869188346204,0.004293881413273854,25168.734615308695,46.45800785422491,0.04169537436790641
MSH6,"Q1Y, Start age: 30",1,30,D_matrix_MSH6_1_30_both_genders.csv,29.844709210950615,46.88773904123368,0.046410303267879566,0.0054923891547540606,21751.69196237807,40.375694544396595,0.036635887158991264
MSH6,"Q1Y, Start age: 35",1,35,D_matrix_MSH6_1_35_both_genders.csv,29.8537235413032,46.865788703389036,0.04901416647478216,0.006607781092160031,17987.445030016945,35.35072148398951,0.0324074412450685
MSH6,"Q1Y, Start age: 40",1,40,D_matrix_MSH6_1_40_both_genders.csv,29.86374199188222,46.84784991281178,0.051740474503240805,0.007656997892106994,14780.179321718106,30.382813519493478,0.028256343152219657
MSH6,"Q2Y, Start age: 25",2,25,D_matrix_MSH6_2_25_both_genders.csv,29.878866524757232,46.896070510676154,0.055416096496349085,0.005786240412479326,17562.678016454407,33.69231128651522,0.03147563941724135
MSH6,"Q2Y, Start age: 30",2,30,D_matrix_MSH6_2_30_both_genders.csv,29.88201222943913,46.87071631496547,0.05781916510424553,0.006906609839459579,15237.539573279044,29.362917110357895,0.02781867852755479
MSH6,"Q2Y, Start age: 35",2,35,D_matrix_MSH6_2_35_both_genders.csv,29.88195679076407,46.85076862419941,0.06020285607572226,0.007950309150680962,13249.7130022609,25.221686818016032,0.024297394131346656
MSH6,"Q2Y, Start age: 40",2,40,D_matrix_MSH6_2_40_both_genders.csv,29.88674330259514,46.834140897498386,0.06274943617539698,0.008946721844579142,11006.097690933666,22.412649890675436,0.021873512454513196
MSH6,"Q3Y, Start age: 25",3,25,D_matrix_MSH6_3_25_both_genders.csv,29.887491872103194,46.88080831736192,0.06132763455310936,0.006847518311943757,15080.760941757511,29.326979475062767,0.02797969590757163
MSH6,"Q3Y, Start age: 30",3,30,D_matrix_MSH6_3_30_both_genders.csv,29.88850773474272,46.857623066193916,0.0636184684104383,0.007898070169193595,13393.36307176561,25.572235530541015,0.024782553175569672
MSH6,"Q3Y, Start age: 35",3,35,D_matrix_MSH6_3_35_both_genders.csv,29.890960325714534,46.83943331884602,0.06589101144388547,0.008878478546140755,11219.880758057292,22.03482314979026,0.021744408918032976
MSH6,"Q3Y, Start age: 40",3,40,D_matrix_MSH6_3_40_both_genders.csv,29.88826042489267,46.823943946335476,0.06834681925187894,0.009829012039801695,10212.833049928233,18.990557289998183,0.0191324053955956
MSH6,"Q4Y, Start age: 25",4,25,D_matrix_MSH6_4_25_both_genders.csv,29.816156244153383,46.76382861870557,0.11771610325784015,0.016055498562172827,15350.322256518937,26.74676458152463,0.02587948059685457
MSH6,"Q4Y, Start age: 30",4,30,D_matrix_MSH6_4_30_both_genders.csv,29.827182686323283,46.75422477339651,0.11896355280156712,0.016689338612058388,13473.543728529115,22.83452094550035,0.022557312596918958
MSH6,"Q4Y, Start age: 35",4,35,D_matrix_MSH6_4_35_both_genders.csv,29.83283861237358,46.74728627182138,0.12020213135262398,0.01728120397550116,11913.54382688326,20.14337621848868,0.02019703779907999
MSH6,"Q4Y, Start age: 40",4,40,D_matrix_MSH6_4_40_both_genders.csv,29.83550149921897,46.73925836895764,0.12181208068693918,0.017940342196460554,10779.622895288496,17.95711277633194,0.018272048138668655
MSH6,"Q5Y, Start age: 25",5,25,D_matrix_MSH6_5_25_both_genders.csv,29.76272006733414,46.6775893121405,0.15739832973017215,0.022621289921003426,15716.28592647256,25.193487890264137,0.024610474580469013
MSH6,"Q5Y, Start age: 30",5,30,D_matrix_MSH6_5_30_both_genders.csv,29.77597420059585,46.67827467962697,0.15794209017881886,0.02294601024421572,14571.589787451683,21.205187899057037,0.02122820206060649
MSH6,"Q5Y, Start age: 35",5,35,D_matrix_MSH6_5_35_both_genders.csv,29.787819366239592,46.679823858850476,0.15848257948810346,0.023251379758892736,12822.109795900145,18.446862238286577,0.018814836453360042
MSH6,"Q5Y, Start age: 40",5,40,D_matrix_MSH6_5_40_both_genders.csv,29.794423354929293,46.677398255056396,0.15951980098354573,0.02369708845038611,11577.302393907552,16.233753008147286,0.016868841105178466
PMS2,"Q1Y, Start age: 25",1,25,D_matrix_PMS2_1_25_both_genders.csv,29.85539440477628,46.938016467942035,0.0205456998576524,0.002233248593901838,24646.14879676645,46.68697061451415,0.04189037866489425
PMS2,"Q1Y, Start age: 30",1,30,D_matrix_PMS2_1_30_both_genders.csv,29.876096401160655,46.93090559472398,0.021839093402082368,0.002809419778296574,21107.163313716177,40.66085200306134,0.036883188059803174
PMS2,"Q1Y, Start age: 35",1,35,D_matrix_PMS2_1_35_both_genders.csv,29.894876786967053,46.92404869025686,0.023261663406060472,0.003416306186642468,17243.01191039529,35.67093898242993,0.032688830172129583
PMS2,"Q1Y, Start age: 40",1,40,D_matrix_PMS2_1_40_both_genders.csv,29.91471587002322,46.921655115334566,0.024475586409072096,0.0038645272183862158,13925.199566180669,30.73474930255293,0.028569884322820618
PMS2,"Q2Y, Start age: 25",2,25,D_matrix_PMS2_2_25_both_genders.csv,29.902803349749796,46.927162071076616,0.026101811353263917,0.003035296276312023,16875.281921792644,33.93611677155931,0.03168571386387982
PMS2,"Q2Y, Start age: 30",2,30,D_matrix_PMS2_2_30_both_genders.csv,29.918892942288696,46.92116993610703,0.02729787366384956,0.0035761810719095173,14427.663058311164,29.63953247930002,0.028062160229782272
PMS2,"Q2Y, Start age: 35",2,35,D_matrix_PMS2_2_35_both_genders.csv,29.928112485548,46.915508211873444,0.0285938792389199,0.00414059060548166,12342.16514664527,25.515289863446196,0.024560462346692766
PMS2,"Q2Y, Start age: 40",2,40,D_matrix_PMS2_2_40_both_genders.csv,29.942177711167066,46.913526716221945,0.029755383704442143,0.004572691824673059,9991.628936633848,22.72650051243438,0.022159324103369762
PMS2,"Q3Y, Start age: 25",3,25,D_matrix_PMS2_3_25_both_genders.csv,29.915940401107196,46.91864124317918,0.02894204843605733,0.0036186351982197664,14301.18088363667,29.57541708577752,0.028195110816696064
PMS2,"Q3Y, Start age: 30",3,30,D_matrix_PMS2_3_30_both_genders.csv,29.92919172990835,46.91364171426759,0.030088534280730432,0.004127844856659315,12493.391283966861,25.844447125919405,0.025024053494295363
PMS2,"Q3Y, Start age: 35",3,35,D_matrix_PMS2_3_35_both_genders.csv,29.94052032045776,46.90903010593186,0.03132006828698071,0.004654576319963143,10221.81907161193,22.317816195714986,0.02200050835813497
PMS2,"Q3Y, Start age: 40",3,40,D_matrix_PMS2_3_40_both_genders.csv,29.94662506816726,46.90740747808112,0.032454863220823985,0.00507256988246586,9114.365568749028,19.284158465035432,0.019403417554367555
PMS2,"Q4Y, Start age: 25",4,25,D_matrix_PMS2_4_25_both_genders.csv,29.88024546997048,46.852769663971195,0.05661475330748347,0.008618022226001248,13825.208519350828,27.211084518360806,0.026283514033336446
PMS2,"Q4Y, Start age: 30",4,30,D_matrix_PMS2_4_30_both_genders.csv,29.898527525207484,46.85400395735689,0.05728460614288185,0.008937054054246983,11877.85089449667,23.29673949891559,0.022965807980541673
PMS2,"Q4Y, Start age: 35",4,35,D_matrix_PMS2_4_35_both_genders.csv,29.910099766644493,46.856140252287325,0.057896130715265476,0.009230946662585091,10251.528876637423,20.598661215468265,0.020605733870884175
PMS2,"Q4Y, Start age: 40",4,40,D_matrix_PMS2_4_40_both_genders.csv,29.918288391569902,46.85686932844162,0.0587737904015451,0.009559212402498109,9053.886804102443,18.407518428794567,0.018682087099992223
PMS2,"Q5Y, Start age: 25",5,25,D_matrix_PMS2_5_25_both_genders.csv,29.852507871152522,46.80379808663056,0.07676309814871006,0.012255755090882321,13665.853921885053,25.811123492608466,0.02514868383473658
PMS2,"Q5Y, Start age: 30",5,30,D_matrix_PMS2_5_30_both_genders.csv,29.869284614557333,46.80978584012444,0.07709333242647147,0.012431070910462326,12488.641443349052,21.803788726327877,0.021756632747776124
PMS2,"Q5Y, Start age: 35",5,35,D_matrix_PMS2_5_35_both_genders.csv,29.884857537039785,46.817046534627345,0.07726288031145334,0.012550017435154371,10695.023878627951,19.024898870761934,0.019332385246033642
PMS2,"Q5Y, Start age: 40",5,40,D_matrix_PMS2_5_40_both_genders.csv,29.894550086768643,46.81955582881876,0.07795691661477169,0.012811181780067007,9413.7754780642,16.792366928030177,0.01737521386116682
